
========== Episode 1 ==========
[00:00:21] 好考一下大。
[00:42:36] 那个绝地分手。
[00:42:38] 断绝消失。
[00:42:39] 死心有心的意思的话，转换无影中两极分化，极端虚有事物，
[00:42:46] 极致的事物，绝品或坏不能用，
[00:42:50] 一件事的尽头，隔绝的地方，两个事情的焦点。
[00:42:58] 比如说一个人很倒霉的撤里来来来停车，
[00:43:03] 你突然发现他所有的工位全部都是坏的，
[00:43:07] 但是唯独他的那个工位就是好的，就是万人皆醉，唯我独醒。
[00:43:14] 两个事物的焦点，这个绝能理解吗？
[00:43:18] 其实转折的时候要到了去去买，因为上班还是去百度发财的时刻到了。
[00:43:27] 这个没问题了，谢徐医生，你有什么问题要问？
[00:43:48] 那要看问。
[00:43:49] 什么事情。
[00:43:52] 你要看什么问事事情。
[00:43:54] 如果他问财运的话，如果他以前的财运很差，这时候他他就想问一下自己，
[00:44:01] 如果他以前的财运是很差的那那种人他来问你说我的财运一直很差，
[00:44:07] 该该怎么弄好？
[00:44:09] 当你局的这个局的时候，刚好是在决在决的话，这时候看下他整体的宏姻状态。
[00:44:16] 如果没有事害的话，那么他可能转折点就会更好。
[00:44:20] 如果有事害的话，你要结合看一下，跟石干结合再看一下。
[00:44:29] 差几几我一般都是。
[00:44:32] 看失主。
[00:44:33] 石班也可以，物也是。
[00:44:35] 但是我很多时候我都是看视图在哪里。
[00:44:39] 因为这是代表天庞大和地支的一个状态，
[00:44:44] 也代表他自己的目前的一个状态，明白吗？
[00:44:48] 比如说他的运气一直不好，他突然想问这么事情，
[00:44:54] 那么肯定是有其他的方面的事情来触动他，
[00:44:59] 有肯定有其他的选择，他才会找你去问这个事情。
[00:45:04] 也就是说事情已经有转折或者是有眉目了，明白。
[00:45:14] 只是他因为以前太倒霉，他对自己没有信心没有信心。
[00:45:19] 如果上联玄武的话，再加一大堆人挤压的话，可能想的太多，
[00:45:24] 或者可能选择的太多，导致无从选择，但是肯定是有转折的机会的。
[00:45:33] 好，这位是绝，到下一个了。
[00:45:37] 拍拍就是凝聚聚集凝结初始很多想法，初步计划，但是还没有实施。
[00:45:44] 孕育怀孕的话要看在不在胎地问世情能不能做，
[00:45:50] 也要先看胎计划酝酿。
[00:45:55] 如果是在胎又上年太阴的话，那么就是一般来说，
[00:45:60] 是或者是临太阴，或者是09弟的话，一般是错。
[00:46:04] 是酝酿了很久的了，
[00:46:07] 只是对未来充满了迷茫和不敢真正的是实施，明白了吗？
[00:46:13] 这个胎很简单的。
[00:46:23] 然后到这个氧，这个氧在气门中间，
[00:46:29] 这个氧，你要是把它熟悉的话看看看。
[00:46:33] 感情曲是有一手的，养育万物成形之际养而萌发。
[00:46:39] 花欢写的按理真是太有文化了，我都看不懂。
[00:46:48] 对类似新闻经数罪修养生些教育培
[00:46:56] 养懒散的代表学习疗养扶持修养养生也代表宗教事务场所，
[00:47:04] 休息的场所。
[00:47:07] 这段感情中，如果是实干有个凶门，
[00:47:14] 然后天蓬盖是这样，
[00:47:18] 他们两个的感情不管是好还是坏，
[00:47:24] 问感情的肯定是坏的，问感情的是肯定是坏的。
[00:47:30] 那么他们两个都在做调整修整。
[00:47:37] 都在相互学习，还想维持还想维持下去。
[00:47:44] 这个养生修，用了很多次，都挺好用的。
[00:47:51] 这个养明白了吗？
[00:47:54] 就是修养调养。
[00:47:57] 杨洋，你怎么听的？
[00:48:04] 养你就是坏的也是在修整，也是在修整，
[00:48:10] 好的也是在修整，就是在修整，相互调整明白吗？
[00:48:17] 这个时候像这样的局，你不看实干都没有关系的，
[00:48:22] 你就看两个人的状态是怎么样的，然后再再看一下，
[00:48:28] 一般要要量最少要量点定位，最好是有个胸围，
[00:48:33] 就这样他们最终会调整成什么样。
[00:48:36] 你把这两他们两个的状态给弄出来了，
[00:48:40] 再去看持单的话，你会发现化张开难一些。
[00:48:47] 明白了吗？
[00:48:54] 然后下面就是安利起间闲暇无聊，
[00:48:58] 师姐自取时问我看我朋友男性在哪儿？
[00:49:04] 运用的话，直接看月斑所落何地，
[00:49:07] 小升诀试着看下，一目了然看看不出来。
[00:49:12] 好，行了。
[00:49:13] 好，这是是这个用词是什么呢？
[00:49:18] 月干就是这好，关关你上。
[00:49:55] 人家问的是看他的朋友，看他的朋友，
[00:49:60] 也就是看第三人几月取月。
[00:50:03] 刚就昨天晚上昨天才讲的那个那个用神，直接看第三人。
[00:50:10] 这个为什么看月半，大家都都明白吧。
[00:50:26] 燕妹，是艾玲之前那天问我的，我们在城里的时候。
[00:50:33] 你是知道的。
[00:50:34] 这个局信息量非常的大，这个局得好好讲讲，我抽个年营压惊。
[00:50:40] 那你讲。
[00:50:57] 让叶妹讲，他讲的比较有趣味。
[00:51:02] 现在有杂音吗？
[00:51:04] 没有难受，那。
[00:51:08] 我看一下，我都因为卡卡特电脑，
[00:51:12] 它不知道它为什么不识别不了我的麦克风。
[00:51:21] 没有这个视频，我没打算上传。
[00:51:26] 现在有。
[00:51:28] 杂音吗？
[00:51:34] 还有杂音啊。
[00:51:39] 悠悠在吗？
[00:51:42] 欢欢，你刚才是。
[00:51:44] 不是有讲课的权限了？
[00:51:51] 我这能讲话，悠悠不知道了。
[00:51:55] 因为我的杂音太重了。
[00:51:58] 降兆峰。
[00:52:00] 没事，你讲话我们能。
[00:52:04] 听到的。
[00:52:07] 那那就好了。
[00:52:09] 好。
[00:52:09] 那大点声。
[00:52:11] 可能会有杂音。
[00:52:14] 现在能能听得清楚吗能听得清楚吗？
[00:52:20] 能听得清楚，你直接讲。
[00:52:22] 好。
[00:52:23] 我先看一下问题是什么，我都忘了，看我朋友在哪。
[00:52:28] 说几个局，说看一下他朋友在干嘛，在干嘛？
[00:52:33] 这个你讲，我讲错了，他不是盯人吗？
[00:52:37] 没。
[00:52:39] 他友在干嘛，然后就看了一眼，就说在那个死定。
[00:52:51] 信息量是很大的。
[00:52:53] 是关姐是当时还看了另外一个事情，
[00:52:57] 因为这个局当时是看了有大概有四五个人的信息，每个都是对了。
[00:53:04] 五个人五个人。
[00:53:05] 全部都是对了，而且有些信息是除了我是没有人知道的，
[00:53:11] 除了我是没有人知道，但是框框看出来了，
[00:53:15] 所以这个局势但是你刚才人家问的那个是男性朋友，
[00:53:20] 真哪，我就不知道在哪一个，我分析的话，他在干嘛？
[00:53:26] 我一般就看石干，石干就是新，就是离东。
[00:53:36] 他问在哪，然后我首先是看了事主的用神，然后属于是属于然后又落空，
[00:53:44] 加上去他是甲午心自形，也就是说自己半错，
[00:53:49] 所以入梦了，就这个顾课的状态。
[00:53:52] 所以大but他。
[00:54:11] 我先看事主用神，事主用神是月干，月干听到了吗？
[00:54:18] 那你再看一下月刚他落宫的状态，十二掌声的状态，
[00:54:24] 是不是处于目的怒目了，然后人又落空了，空就是不在，对不对？
[00:54:32] 再看实干，他是为什么不在了？
[00:54:35] 实干是甲午辛字形心是畸形的，对不对？
[00:54:40] 然后九天加天，瑞星就是说自己办事情出错。
[00:54:50] 因为自己办事情出错，
[00:54:53] 所以入幕了，断身断的是坐牢了。
[00:55:02] 这个能。
[00:55:03] 听到吗？
[00:55:05] 对，在坐了。
[00:55:15] 对，这个就对用及起掌声，
[00:55:20] 然后推看他落在梗宫处于什么样的状态，
[00:55:27] 耿宫就是这个人。
[00:55:34] 嗯。
[00:55:43] 掌声一般就是这样的用法，就看世主用神处于什么样的状态。
[00:55:49] 其实是很简单的，只要你自己会推推出来了之后知道他是什么意思就行了。
[00:55:57] 想不到是坐牢，因为自己犯错，所以受困了，
[00:56:02] 入目了，被埋了，人不在当下，然后转工转走了。
[00:56:07] 也就是说。
[00:56:08] 对的，这个方法确实是很好用的，用一年多还可以，尤其是看怀。
[00:56:16] 孕特别准。
[00:56:18] 自写，因为钱呗。
[00:56:20] 你看离工。
[00:56:22] 离工钱财问题看到了吗？
[00:56:29] 截给你。
[00:56:33] 这个很明显对吧？
[00:56:35] 物加心心是畸形的，又有韧性。
[00:56:43] 因为钱出的问题，所以催生了耿宫。
[00:56:47] 离婚是生耿宫的。
[00:56:49] 催生了之后，所以这个人就入墓了，不在了，被关了。
[00:56:54] 对的，是的。
[00:57:03] 看怀孕的话，看胎地。
[00:57:07] 胎。
[00:57:08] 先看日干在不在自己胎地，在不在实干胎地，
[00:57:13] 看一下年命在不在时干胎地，在不在自身胎地。
[00:57:18] 对，庚宫请叫我大王。
[00:57:21] 你们八七的有个师姐也叫大王，
[00:57:25] 她是待我日后封大王打出来。
[00:57:34] 你们可以看一下，但是不可以污，知道吗？
[00:57:39] 他还是很纯洁的。
[00:57:53] 前几天刚结婚了，最近没看到他。
[00:57:58] 是的，之前他也是。
[00:58:02] 助教。
[00:58:21] 没有案例了，十二掌声就先讲到这里，
[00:58:26] 就是大家熟悉一下他怎么样一动就是天高落在地支上的状态，
[00:58:32] 这个状态非常重要。
[00:58:34] 然后就是象意一定要理解，除了相意之外还一定要去理解一下地支的象意。
[00:58:41] 因为奇门用到后面，它会用到神煞，用到月降，这个是非常神的一个东西。
[00:58:48] 地支的励志的项印一定。
[00:58:51] 要用手记手。
[00:58:54] 六人穿甲就是说的这个对月降神煞
[00:59:02] 先记一下，
[00:59:03] 这些都是很重要的基础，都是通用的，通用的。
[00:59:08] 一定要记刚刚说的那本书，一定要看，么么哒。
[00:59:26] 不是帝王之术，是意象，是所有易学的基础意象。
[00:59:32] 诸东方的我看了很多遍了，书都翻烂了。
[00:59:40] 请学心谈，先不要看太多书，先把基础学好。
[00:59:52] 是那个。

========== Episode 9 ==========
[00:00:01] 给收费的给别送，没收过红包的，有的打个八看看。
[00:00:14] 十块也是爱呀。
[00:00:42] 好，这个是工秀的内容。
[00:01:27] 今天这一课我们尝试着接触一下这个奇温的最简单
[00:01:35] 的调理方法就是这个明新换旧的钗布衣。
[00:01:48] 拆补仪置换是在奇门布局解决问题中间的4种方法。
[00:01:55] 在这里的话我先大概跟他讲一下奇门的调理的，
[00:02:02] 不管怎么它不是万能的，
[00:02:06] 同样对最终的结果和效果要持有一个平和的心态。
[00:02:14] 等一下。
[00:02:48] Question.
[00:03:19] 好了，可以了，直播可以了。
[00:03:34] 题门的布局调理。
[00:03:37] 原来。
[00:03:37] 我在风湿课堂上讲过一条。
[00:03:43] 他设计的就是一个风水的问题了，
[00:03:47] 所以我们很有必要把这一要给大家讲一下。
[00:04:02] 通过风水的来解。
[00:04:05] 决问题。
[00:04:06] 有四种。
[00:04:08] 第一种就。
[00:04:10] 是这个形式风水。
[00:04:15] 形式风水就。
[00:04:17] 是观察居住环。
[00:04:18] 境外这个居住主体它外部的环境对它的影响。
[00:04:24] 比如说如果左前方，比如右前方如果有个高大物，
[00:04:30] 我们通常说这是苔虎白虎方是吧？
[00:04:34] 白虎方要低矮，青龙方要高，所以最好的左边高右边低。
[00:04:40] 如果左边低右边高了，通常说我们来说不太好，也是一种说法。
[00:04:47] 包括我们平时能看到的各种冲煞。
[00:04:51] 门口比如说有个电线杆是吧，正对着门口有个尖角，有玻璃反光，
[00:04:58] 这些东西都是形式，哪个地方来挑水，一条路路的什么形状，
[00:05:04] 遇带还是反攻，这些东西会对一个主体产生一定的影响。
[00:05:10] 那么很多地方调整，比如说马路，
[00:05:13] 门口对面一条路冲过来，那么你要化解，怎么化解呢？
[00:05:18] 对，你比如说用奇文局起出是不是某个方向一条路冲过来，
[00:05:24] 那么你能不能通过在奇门局中间摆放一些几个东西，
[00:05:29] 或者拿拆这个什么东西就能起到作用呢？
[00:05:32] 那不可能，那是结局是有限的。
[00:05:35] 所以奇门局中间给的是一个思路，一个方向，
[00:05:40] 有的时候解决问题要有一些基本的宗旨常识，有什么可的路冲过来之后，
[00:05:48] 可以考虑在前面做做个花坛，做个水池，
[00:05:52] 放个石头、放两个狮子，放两个麒麟，这都是一些方法。
[00:05:59] 这些是属于常识性的方式方法。
[00:06:02] 题面书学你不一定能学得到，但是你还是要有这些知识。
